Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Power,Temp_diff,Tool_wear_bin,Torque_x_Wear,Power_x_Temp,Torque_Nm_outlier,Rotational_speed_rpm_outlier,Tool_wear_min_outlier,Power_outlier,RPM_per_Torque,Wear_rate,Multi_flag
0,298.2,308.3,1304,49.8,45,0,64939.2,10.100000000000023,0,2241.0,655885.9200000014,0,0,0,0,26.184738430025334,0.034509202427523616,0
0,298.2,308.3,1475,49.9,47,0,73602.5,10.100000000000023,0,2345.2999999999997,743385.2500000016,0,0,0,0,29.55911764410586,0.031864406758058024,0
2,298.2,308.3,1824,24.2,49,0,44140.799999999996,10.100000000000023,0,1185.8,445822.08000000095,0,0,0,0,75.37189771190505,0.026864035072991208,0
1,298.1,308.2,1342,48.1,54,0,64550.200000000004,10.099999999999966,0,2597.4,651957.0199999978,0,0,0,0,27.90020732016201,0.0402384500445317,0
0,298.1,308.2,1485,40.7,57,0,60439.50000000001,10.099999999999966,0,2319.9,610438.949999998,0,0,0,0,36.48648559001264,0.038383838357990675,0
0,298.2,308.2,1667,30.6,59,0,51010.200000000004,10.0,0,1805.4,510102.00000000006,0,0,0,0,54.47712240270842,0.03539292139448535,0
0,298.2,308.2,1446,38.2,61,0,55237.200000000004,10.0,0,2330.2000000000003,552372.0,0,0,0,0,37.8534021504345,0.04218533883666297,0
0,298.1,308.3,1301,56.0,63,0,72856.0,10.199999999999989,0,3528.0,743131.1999999991,0,0,0,0,23.232142442283173,0.04842428897123421,0
0,298.2,308.4,1379,43.1,65,0,59434.9,10.199999999999989,0,2801.5,606235.9799999993,0,0,0,0,31.99535888641859,0.04713560547705902,0
0,298.3,308.5,1606,33.6,67,0,53961.600000000006,10.199999999999989,0,2251.2000000000003,550408.3199999995,0,0,0,0,47.797617625070906,0.04171855539120887,0
1,298.3,308.4,1539,43.4,69,0,66792.59999999999,10.099999999999966,0,2994.6,674605.2599999977,0,0,0,0,35.460828676017776,0.04483430796307062,0
0,298.2,308.4,1477,49.9,72,0,73702.3,10.199999999999989,0,3592.7999999999997,751763.4599999991,0,0,0,0,29.599197803623294,0.048747461036731575,0
0,298.2,308.4,1666,34.6,74,0,57643.600000000006,10.199999999999989,0,2560.4,587964.7199999994,0,0,0,0,48.150287625714235,0.04441776708018141,0
2,298.2,308.4,1398,51.8,76,0,72416.4,10.199999999999989,0,3936.7999999999997,738647.2799999991,0,0,0,0,26.98841646740509,0.05436337621290173,0
2,298.2,308.4,1678,34.6,81,0,58058.8,10.199999999999989,0,2802.6,592199.7599999994,0,0,0,0,48.497108424939064,0.04827175205704901,0
1,298.2,308.5,2678,10.7,86,1,28654.6,10.300000000000011,0,920.1999999999999,295142.3800000003,1,1,0,1,250.28035044108879,0.03211351753841915,3
0,298.3,308.5,1453,42.9,89,0,62333.7,10.199999999999989,0,3818.1,635803.7399999993,0,0,0,0,33.8694630799659,0.061252580825015425,0
2,298.3,308.6,1432,49.5,91,0,70884.0,10.300000000000011,0,4504.5,730105.2000000008,0,0,0,0,28.929292344862784,0.06354748598914281,0
1,298.4,308.6,1527,40.9,96,0,62454.299999999996,10.200000000000045,0,3926.3999999999996,637033.8600000028,0,0,0,0,37.33496241234811,0.06286836931049877,0
0,298.4,308.7,1588,35.0,99,0,55580.0,10.300000000000011,0,3465.0,572474.0000000006,0,0,0,0,45.37142727510208,0.062342569230262865,0
0,298.4,308.6,1433,47.1,101,0,67494.3,10.200000000000045,1,4757.1,688441.8600000031,0,0,0,0,30.42462780414803,0.07048150727810083,0
0,298.4,308.6,1609,35.0,103,0,56315.0,10.200000000000045,1,3605.0,574413.0000000026,0,0,0,0,45.97142725795923,0.0640149160571691,0
0,298.3,308.5,1575,41.2,105,0,64890.00000000001,10.199999999999989,1,4326.0,661877.9999999993,0,0,0,0,38.228154411938,0.06666666662433862,0
1,298.4,308.5,1636,35.7,107,0,58405.200000000004,10.100000000000023,1,3819.9,589892.5200000014,0,0,0,0,45.8263292485622,0.06540342294290744,0
0,298.4,308.5,1490,37.9,110,0,56471.0,10.100000000000023,1,4169.0,570357.1000000013,0,0,0,0,39.31398313155718,0.07382550330615738,0
0,298.4,308.5,1741,32.8,112,0,57104.799999999996,10.100000000000023,1,3673.5999999999995,576758.4800000013,0,0,0,0,53.07926667441261,0.06433084430538148,0
1,298.5,308.6,1344,53.0,114,0,71232.0,10.100000000000023,1,6042.0,719443.2000000016,0,0,0,0,25.35849008757566,0.08482142850831738,0
0,298.5,308.7,1609,35.3,117,0,56797.7,10.199999999999989,1,4130.099999999999,579336.5399999993,0,0,0,0,45.580735252670394,0.07271597260862897,0
1,298.4,308.7,1421,60.7,119,1,86254.7,10.300000000000011,1,7223.3,888423.410000001,0,0,0,0,23.4102137823688,0.08374384230559898,0
0,298.4,308.6,1591,36.7,122,0,58389.700000000004,10.200000000000045,1,4477.400000000001,595574.9400000027,0,0,0,0,43.351497456362466,0.07668133244708904,0
0,298.4,308.6,1477,44.0,124,0,64988.0,10.200000000000045,1,5456.0,662877.600000003,0,0,0,0,33.56818105526862,0.08395396067437104,0
0,298.4,308.7,1523,36.1,126,0,54980.3,10.300000000000011,1,4548.6,566297.0900000007,0,0,0,0,42.18836448231677,0.08273145102906668,0
0,298.5,308.7,1575,33.9,128,0,53392.5,10.199999999999989,1,4339.2,544603.4999999994,0,0,0,0,46.460175620643795,0.08126984121824136,0
2,298.4,308.7,1344,52.9,130,0,71097.59999999999,10.300000000000011,1,6877.0,732305.2800000007,0,0,0,0,25.406426740899306,0.09672619040422158,0
0,298.4,308.7,1386,44.9,135,0,62231.4,10.300000000000011,1,6061.5,640983.4200000007,0,0,0,0,30.86859619446334,0.09740259733232134,0
1,298.3,308.6,1589,37.1,137,0,58951.9,10.300000000000011,1,5082.7,607204.5700000006,0,0,0,0,42.83018752479279,0.08621774695643943,0
0,298.3,308.6,1548,40.3,140,0,62384.399999999994,10.300000000000011,1,5642.0,642559.3200000006,0,0,0,0,38.41190971682607,0.0904392764273648,0
0,298.3,308.6,1499,38.3,142,0,57411.7,10.300000000000011,1,5438.599999999999,591340.5100000006,0,0,0,0,39.13838017915457,0.0947298198167246,0
0,298.3,308.5,1664,31.6,144,0,52582.4,10.199999999999989,1,4550.400000000001,536340.4799999994,0,0,0,0,52.6582261817017,0.08653846148645525,0
0,298.3,308.6,1447,38.1,146,0,55130.700000000004,10.300000000000011,1,5562.6,567846.2100000007,0,0,0,0,37.97900162784773,0.10089841043476266,0
1,298.3,308.5,1434,46.2,148,0,66250.8,10.199999999999989,1,6837.6,675758.1599999993,0,0,0,0,31.03896036712207,0.10320781024880905,0
0,298.3,308.5,1416,52.7,151,0,74623.2,10.199999999999989,1,7957.700000000001,761156.6399999991,0,0,0,0,26.869069698879134,0.10663841800378641,0
2,298.4,308.5,1827,24.3,153,0,44396.1,10.100000000000023,1,3717.9,448400.610000001,0,0,0,0,75.18518209114477,0.08374384231869521,0
0,298.4,308.6,1304,45.0,158,0,58680.0,10.200000000000045,1,7110.0,598536.0000000027,0,0,0,0,28.977777133827175,0.1211656440788607,0
0,298.4,308.6,1569,34.4,160,0,53973.6,10.200000000000045,1,5504.0,550530.7200000024,0,0,0,0,45.6104637903935,0.10197578068707726,0
0,298.3,308.6,1584,29.3,162,0,46411.200000000004,10.300000000000011,1,4746.6,478035.36000000057,0,0,0,0,54.06143160199892,0.10227272720816115,0
0,298.3,308.5,1362,53.8,164,0,73275.59999999999,10.199999999999989,1,8823.199999999999,747411.1199999991,0,0,0,0,25.31598465955419,0.12041115997032953,0
0,298.3,308.4,1329,49.2,166,0,65386.8,10.099999999999966,1,8167.200000000001,660406.6799999978,0,0,0,0,27.012194572922873,0.12490594422505195,0
0,298.3,308.5,1539,36.1,168,0,55557.9,10.199999999999989,1,6064.8,566690.5799999994,0,0,0,0,42.63157776643829,0.10916179330138934,0
1,298.3,308.5,1629,37.1,170,0,60435.9,10.199999999999989,1,6307.0,616446.1799999994,0,0,0,0,43.90835461163465,0.10435850208449447,0
0,298.3,308.5,1538,32.2,173,0,49523.600000000006,10.199999999999989,1,5570.6,505140.7199999995,0,0,0,0,47.76397367192628,0.11248374505040068,0
0,298.3,308.6,1570,34.8,175,0,54635.99999999999,10.300000000000011,1,6089.999999999999,562750.8000000005,0,0,0,0,45.11494123232928,0.11146496808186944,0
0,298.3,308.4,1408,43.1,177,0,60684.8,10.099999999999966,1,7628.7,612916.479999998,0,0,0,0,32.6682126991134,0.12571022718344443,0
0,298.2,308.4,1424,47.6,179,0,67782.40000000001,10.199999999999989,1,8520.4,691380.4799999993,0,0,0,0,29.915965758067948,0.12570224710273717,0
0,298.2,308.4,1512,34.9,181,0,52768.799999999996,10.199999999999989,1,6316.9,538241.7599999993,0,0,0,0,43.323780993587945,0.11970899462982208,0
0,298.2,308.4,1478,42.9,183,0,63406.2,10.199999999999989,1,7850.7,646743.2399999993,0,0,0,0,34.45221364913255,0.123815967439908,0
1,298.1,308.3,1680,33.7,185,0,56616.00000000001,10.199999999999989,1,6234.500000000001,577483.1999999995,0,0,0,0,49.851630568200875,0.11011904755350056,0
0,298.1,308.3,1495,38.7,188,0,57856.50000000001,10.199999999999989,1,7275.6,590136.2999999995,0,0,0,0,38.63048995786848,0.12575250827708861,0
1,298.0,308.1,1552,36.6,190,0,56803.200000000004,10.100000000000023,1,6954.0,573712.3200000013,0,0,0,0,42.4043704261101,0.12242268033349053,0
0,297.9,308.1,1393,50.3,193,0,70067.9,10.200000000000045,1,9707.9,714692.5800000031,0,0,0,0,27.693836427557926,0.13854989221927502,0
0,298.0,308.2,1611,30.6,195,0,49296.600000000006,10.199999999999989,1,5967.0,502825.3199999995,0,0,0,0,52.64705710303735,0.12104283046490202,0
1,298.0,308.1,1339,51.6,197,0,69092.40000000001,10.100000000000023,1,10165.2,697833.2400000016,0,0,0,0,25.94961190020132,0.14712471983037734,0
0,298.0,308.1,1777,24.3,200,0,43181.1,10.100000000000023,1,4860.0,436129.110000001,0,0,0,0,73.12756900709591,0.11254924022929136,0
0,298.0,308.2,1348,58.8,202,1,79262.4,10.199999999999989,2,11877.599999999999,808476.479999999,0,0,0,0,22.925169678143376,0.14985163193631185,0
0,298.0,308.2,1442,44.1,204,0,63592.200000000004,10.199999999999989,2,8996.4,648640.4399999994,0,0,0,0,32.698411956952114,0.14147018020702484,0
1,298.0,308.2,1395,49.1,206,0,68494.5,10.199999999999989,2,10114.6,698643.8999999992,0,0,0,0,28.411404716672003,0.14767025079020052,0
1,297.9,308.1,1627,31.4,209,0,51087.799999999996,10.200000000000045,2,6562.599999999999,521095.56000000227,0,0,0,0,51.815284974035514,0.12845728326462366,0
0,297.9,308.1,1585,33.5,212,0,53097.5,10.200000000000045,2,7102.0,541594.5000000024,0,0,0,0,47.31343142347966,0.13375394313327826,0
0,298.0,308.2,1469,45.5,214,0,66839.5,10.199999999999989,2,9737.0,681762.8999999992,0,0,0,0,32.285713576138164,0.1456773314188718,0
0,298.0,308.3,1362,56.8,216,1,77361.59999999999,10.300000000000011,2,12268.8,796824.4800000008,0,0,0,0,23.97887281727337,0.15859030825360476,0
0,298.0,308.3,1405,56.2,218,1,78961.0,10.300000000000011,2,12251.6,813298.3000000009,0,0,0,0,24.99999955516015,0.15516014223832017,0
0,298.0,308.3,1662,32.7,0,0,54347.4,10.300000000000011,0,0.0,559778.2200000007,0,0,0,0,50.82568651909215,0.0,0
1,298.0,308.2,1466,42.6,2,0,62451.6,10.199999999999989,0,85.2,637006.3199999993,0,0,0,0,34.413144732085804,0.001364256479287683,0
0,298.0,308.2,1620,35.8,5,0,57995.99999999999,10.199999999999989,0,179.0,591559.1999999993,0,0,0,0,45.25139538403924,0.0030864197511812222,0
0,298.0,308.2,1357,48.2,7,0,65407.4,10.199999999999989,0,337.40000000000003,667155.4799999993,0,0,0,0,28.1535263868563,0.005158437726486044,0
0,298.0,308.2,1514,37.9,9,0,57380.6,10.199999999999989,0,341.09999999999997,585282.1199999993,0,0,0,0,39.94722849743461,0.005944517829627134,0
0,298.0,308.2,1489,40.4,11,0,60155.6,10.199999999999989,0,444.4,613587.1199999993,0,0,0,0,36.85643473127637,0.007387508389934514,0
0,298.1,308.3,1331,63.0,13,0,83853.0,10.199999999999989,0,819.0,855300.599999999,0,0,0,0,21.12698379163518,0.009767092404382349,0
0,298.0,308.0,1615,29.5,15,0,47642.5,10.0,0,442.5,476425.0,0,0,0,0,54.745760856075904,0.009287925690843388,0
0,298.1,308.2,1482,37.9,17,0,56167.799999999996,10.099999999999966,0,644.3,567294.779999998,0,0,0,0,39.10290134293137,0.011470985147455474,0
1,298.1,308.2,1420,63.9,19,1,90738.0,10.099999999999966,0,1214.1,916453.7999999969,0,0,0,1,22.222221874456622,0.013380281680718111,1
1,298.2,308.3,1522,49.1,22,0,74730.2,10.100000000000023,0,1080.2,754775.0200000016,0,0,0,0,30.997962708799133,0.014454664905088918,0
0,298.1,308.2,1654,32.1,25,0,53093.4,10.099999999999966,0,802.5,536243.3399999982,0,0,0,0,51.526478145592584,0.015114873025928129,0
1,298.1,308.2,1736,26.8,27,0,46524.8,10.099999999999966,0,723.6,469900.47999999847,0,0,0,0,64.77611698596579,0.015552995382745969,0
1,298.0,308.1,1587,32.3,30,0,51260.1,10.100000000000023,0,968.9999999999999,517727.0100000012,0,0,0,0,49.13312541383513,0.018903591670508132,0
0,298.1,308.2,1390,47.5,33,0,66025.0,10.099999999999966,0,1567.5,666852.4999999978,0,0,0,0,29.263157278670374,0.023741007177164743,0
0,298.0,308.1,1454,37.1,35,0,53943.4,10.100000000000023,0,1298.5,544828.3400000012,0,0,0,0,39.19137360670152,0.024071526806003076,0
2,298.0,308.1,1440,43.7,37,0,62928.00000000001,10.100000000000023,0,1616.9,635572.8000000016,0,0,0,0,32.951944326042465,0.025694444426601078,0
0,297.9,308.0,1954,21.1,42,0,41229.4,10.100000000000023,0,886.2,416416.94000000093,0,1,0,0,92.6066306821502,0.02149437051100595,1
2,297.9,308.0,1800,24.8,44,0,44640.0,10.100000000000023,0,1091.2,450864.000000001,0,0,0,0,72.58064223465152,0.024444444430864198,0
0,298.0,308.0,1524,37.0,49,0,56388.0,10.0,0,1813.0,563880.0,0,0,0,0,41.18918807596789,0.03215223095003134,0
2,298.0,308.0,1520,39.6,51,0,60192.0,10.0,0,2019.6000000000001,601920.0,0,0,0,0,38.38383741454956,0.03355263155687327,0
1,298.1,308.1,1452,40.8,56,0,59241.6,10.0,0,2284.7999999999997,592416.0,0,0,0,0,35.588234421857,0.03856749308638602,0
0,298.1,308.1,1484,40.4,59,0,59953.6,10.0,0,2383.6,599536.0,0,0,0,0,36.73267235810217,0.03975741237213112,0
0,298.1,308.0,1426,46.0,61,0,65596.0,9.899999999999977,0,2806.0,649400.3999999985,0,0,0,0,30.99999932608697,0.042776998567477555,0
0,298.1,308.0,1652,28.5,63,0,47082.0,9.899999999999977,0,1795.5,466111.79999999894,0,0,0,0,57.96491024684525,0.03813559319725448,0
0,298.0,308.0,1401,54.7,65,0,76634.7,10.0,0,3555.5,766347.0,0,0,0,0,25.612430976006745,0.04639543180128805,0
1,298.0,307.9,1750,26.6,67,0,46550.0,9.899999999999977,0,1782.2,460844.99999999895,0,0,0,0,65.78947121092213,0.038285714263836736,0
2,298.0,308.0,1479,50.7,70,0,74985.3,10.0,0,3549.0,749853.0,0,0,0,0,29.171597057759428,0.04732927650620062,0
1,298.0,308.0,1620,29.4,75,0,47628.0,10.0,0,2205.0,476280.0,0,0,0,0,55.10203894210752,0.046296296267718334,0
0,298.0,308.1,1819,23.4,78,0,42564.6,10.100000000000023,0,1825.1999999999998,429902.46000000095,0,0,0,0,77.73503941303251,0.04288070365976871,0
1,298.1,308.1,1456,43.7,80,0,63627.200000000004,10.0,0,3496.0,636272.0,0,0,0,0,33.31807704077627,0.05494505490731795,0
0,298.1,308.0,1626,36.5,83,0,59349.0,9.899999999999977,0,3029.5,587555.0999999987,0,0,0,0,44.54794398498784,0.05104551042371124,0
1,298.1,308.1,1390,49.8,85,0,69222.0,10.0,0,4233.0,692220.0,0,0,0,0,27.911646025870564,0.06115107909269706,0
0,298.2,308.2,1469,43.0,88,0,63167.0,10.0,0,3784.0,631670.0,0,0,0,0,34.162789903190934,0.059904697032059424,0
0,298.2,308.3,2051,19.2,90,0,39379.2,10.100000000000023,0,1728.0,397729.92000000086,0,1,0,0,106.82291110297338,0.04388103362073085,1
0,298.2,308.3,1568,36.0,92,0,56448.0,10.100000000000023,0,3312.0,570124.8000000013,0,0,0,0,43.55555434567905,0.058673469350335794,0
0,298.2,308.3,1589,33.2,94,0,52754.8,10.100000000000023,0,3120.8,532823.4800000013,0,0,0,0,47.86144434152276,0.0591567022912796,0
0,298.2,308.3,1805,31.6,96,0,57038.0,10.100000000000023,0,3033.6000000000004,576083.8000000013,0,0,0,0,57.120251356954064,0.053185595538401326,0
2,298.2,308.4,1385,42.2,98,0,58447.00000000001,10.199999999999989,0,4135.6,596159.3999999994,0,0,0,0,32.819904435547286,0.0707581226925934,0
0,298.1,308.4,1436,46.7,103,0,67061.2,10.299999999999955,1,4810.1,690730.359999997,0,0,0,0,30.74946400964745,0.07172701944865806,0
0,298.1,308.4,1438,45.6,105,0,65572.8,10.299999999999955,1,4788.0,675399.839999997,0,0,0,0,31.53508702773932,0.07301808061681635,0
0,298.0,308.3,1473,42.6,107,0,62749.8,10.300000000000011,1,4558.2,646322.9400000008,0,0,0,0,34.57746397705484,0.07264086892556627,0
0,298.1,308.4,1335,40.2,109,0,53667.00000000001,10.299999999999955,1,4381.8,552770.0999999976,0,0,0,0,33.2089543977872,0.08164794001374685,0
2,298.1,308.5,1392,44.8,111,0,62361.6,10.399999999999977,1,4972.799999999999,648560.6399999986,0,0,0,0,31.07142787786992,0.07974137925305935,0
1,298.1,308.5,1372,51.1,116,0,70109.2,10.399999999999977,1,5927.6,729135.6799999984,0,0,0,0,26.849314543066253,0.08454810489464423,0
1,298.1,308.6,1716,30.7,119,0,52681.2,10.5,1,3653.2999999999997,553152.6,0,0,0,0,55.89576365160379,0.06934731930690716,0
0,298.0,308.5,1395,46.2,122,0,64449.00000000001,10.5,1,5636.400000000001,676714.5000000001,0,0,0,0,30.194804541237996,0.08745519706992458,0
0,298.0,308.5,1713,25.3,124,0,43338.9,10.5,1,3137.2000000000003,455058.45,0,0,0,0,67.70750720523687,0.07238762400911405,0
2,297.9,308.5,2129,18.7,126,0,39812.299999999996,10.600000000000023,1,2356.2,422010.3800000009,0,1,0,0,113.85026129142987,0.05918271486182118,1
1,297.8,308.3,1567,35.6,131,0,55785.200000000004,10.5,1,4663.6,585744.6000000001,0,0,0,0,44.01685269615582,0.08359923415213832,0
0,297.8,308.4,1622,38.3,134,0,62122.6,10.599999999999966,1,5132.2,658499.5599999978,0,0,0,0,42.349868345956445,0.08261405666916519,0
0,297.7,308.4,1740,27.1,136,0,47154.0,10.699999999999989,1,3685.6000000000004,504547.79999999946,0,0,0,0,64.20663969717197,0.07816091949530982,0
2,297.8,308.4,1512,35.1,138,0,53071.200000000004,10.599999999999966,1,4843.8,562554.7199999982,0,0,0,0,43.076921849660344,0.0912698412094776,0
1,297.8,308.4,1479,43.5,143,0,64336.5,10.599999999999966,1,6220.5,681966.8999999978,0,0,0,0,33.999999218390826,0.0966869505769527,0
0,297.8,308.4,1737,27.5,146,0,47767.5,10.599999999999966,1,4015.0,506335.49999999837,0,0,0,0,63.16363406677694,0.08405296483359069,0
0,297.8,308.4,2129,19.2,148,0,40876.799999999996,10.599999999999966,1,2841.6,433294.07999999856,0,1,0,0,110.88541089138485,0.06951620475832963,1
0,297.8,308.4,1374,47.1,150,0,64715.4,10.599999999999966,1,7065.0,685983.2399999978,0,0,0,0,29.171973902930493,0.10917030559740151,0
1,297.8,308.4,1579,36.6,152,0,57791.4,10.599999999999966,1,5563.2,612588.839999998,0,0,0,0,43.142075323987015,0.09626345782377234,0
0,297.9,308.5,1305,47.2,155,0,61596.00000000001,10.600000000000023,1,7316.0,652917.6000000015,0,0,0,0,27.6483044989766,0.11877394626913873,0
1,297.9,308.5,1449,40.8,157,0,59119.2,10.600000000000023,1,6405.599999999999,626663.5200000013,0,0,0,0,35.51470501189449,0.10835058653668006,0
2,298.0,308.6,1526,41.8,160,0,63786.799999999996,10.600000000000023,1,6688.0,676140.0800000014,0,0,0,0,36.50717616011541,0.1048492790924972,0
1,298.0,308.6,1453,44.1,165,0,64077.3,10.600000000000023,1,7276.5,679219.3800000015,0,0,0,0,32.947845057871994,0.11355815546210725,0
0,297.9,308.6,1468,36.0,168,0,52848.0,10.700000000000045,1,6048.0,565473.6000000024,0,0,0,0,40.77777664506176,0.11444141681577559,0
0,298.0,308.6,1313,50.8,170,0,66700.4,10.600000000000023,1,8636.0,707024.2400000015,0,0,0,0,25.846456184124882,0.1294744858115198,0
1,297.9,308.5,1300,53.0,172,0,68900.0,10.600000000000023,1,9116.0,730340.0000000015,0,0,0,0,24.528301423994314,0.13230769220591715,0
0,297.9,308.4,1646,40.6,175,0,66827.6,10.5,1,7105.0,701689.8,0,0,0,0,40.54187092261402,0.10631834744452104,0
0,297.8,308.4,1714,33.2,177,0,56904.8,10.599999999999966,1,5876.400000000001,603190.8799999981,0,0,0,0,51.62650446908119,0.10326721114161773,0
0,297.8,308.4,1685,28.4,179,0,47854.0,10.599999999999966,1,5083.599999999999,507252.3999999984,0,0,0,0,59.33098382637381,0.10623145394288934,0
0,297.8,308.4,1512,39.9,181,0,60328.799999999996,10.599999999999966,1,7221.9,639485.2799999979,0,0,0,0,37.89473589236251,0.11970899462982208,0
0,297.8,308.4,1612,32.1,183,0,51745.200000000004,10.599999999999966,1,5874.3,548499.1199999982,0,0,0,0,50.218066971399786,0.11352357313056849,0
2,297.8,308.4,1550,38.2,185,0,59210.00000000001,10.599999999999966,1,7067.000000000001,627625.999999998,0,0,0,0,40.57591516816976,0.11935483863267429,0
0,297.8,308.4,1518,32.5,190,0,49335.0,10.599999999999966,1,6175.0,522950.9999999983,0,0,0,0,46.707690870532595,0.12516469029962798,0
0,297.8,308.5,1448,40.0,192,0,57920.0,10.699999999999989,1,7680.0,619743.9999999993,0,0,0,0,36.199999095000024,0.13259668499130062,0
0,297.8,308.5,1561,46.3,194,0,72274.29999999999,10.699999999999989,1,8982.199999999999,773335.0099999991,0,0,0,0,33.71490207959175,0.12427930805619518,0
1,297.8,308.5,1488,41.9,196,0,62347.2,10.699999999999989,1,8212.4,667115.0399999992,0,0,0,0,35.51312564407815,0.13172043001900507,0
0,297.8,308.5,1699,27.8,199,0,47232.200000000004,10.699999999999989,1,5532.2,505384.5399999995,0,0,0,0,61.11510571528396,0.11712772212058403,0
0,297.7,308.5,1501,41.4,201,0,62141.4,10.800000000000011,2,8321.4,671127.1200000007,0,0,0,0,36.25603777159329,0.13391072609333063,0
0,297.7,308.5,1373,56.7,203,1,77849.1,10.800000000000011,2,11510.1,840770.280000001,0,0,0,0,24.215167121425623,0.14785142013994798,0
2,297.6,308.4,1703,31.4,205,0,53474.2,10.799999999999955,2,6437.0,577521.3599999975,0,0,0,0,54.23566706255838,0.1203758073280236,0
2,297.7,308.5,1720,29.9,210,0,51428.0,10.800000000000011,2,6279.0,555422.4000000006,0,0,0,0,57.52508168812436,0.12209302318482963,0
1,297.6,308.4,1398,41.9,215,0,58576.2,10.799999999999955,2,9008.5,632622.9599999973,0,0,0,0,33.36515433496052,0.153791130075972,0
1,297.6,308.4,1391,51.9,218,0,72192.9,10.799999999999955,2,11314.199999999999,779683.3199999967,0,0,0,0,26.801540909411546,0.15672178277733875,0
1,297.6,308.3,1538,40.2,0,0,61827.600000000006,10.699999999999989,0,0.0,661555.3199999994,0,0,0,0,38.2587055159526,0.0,0
0,297.5,308.2,1647,31.3,3,0,51551.1,10.699999999999989,0,93.9,551596.7699999994,0,0,0,0,52.61980662556528,0.0018214936236663668,0
1,297.5,308.1,1469,44.8,5,0,65811.2,10.600000000000023,0,224.0,697598.7200000015,0,0,0,0,32.79017783950496,0.003403675967730649,0
