Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,ambient_temp,load_density,humidity,shift_encoded,temp_load_stress,humidity_wear,night_load
0,297.8,308.4,1622,38.3,134,0,24.68,0.936,58.43,0,23.1,7829.62,0
0,297.7,308.4,1740,27.1,136,0,25.76,0.503,62.56,1,12.957,8508.16,0
2,297.8,308.4,1512,35.1,138,0,30.99,0.933,43.35,2,28.914,5982.3,1
1,297.8,308.4,1479,43.5,143,0,30.44,0.505,50.12,0,15.372,7167.16,0
0,297.8,308.4,1737,27.5,146,0,27.92,0.686,58.95,1,19.153,8606.7,0
0,297.8,308.4,2129,19.2,148,0,28.47,0.459,67.12,2,13.068,9933.76,0
0,297.8,308.4,1374,47.1,150,0,33.11,0.652,46.82,0,21.588,7023.0,0
1,297.8,308.4,1579,36.6,152,0,25.63,0.708,34.67,1,18.146,5269.84,0
0,297.9,308.5,1305,47.2,155,0,30.19,0.627,50.02,2,18.929,7753.1,0
1,297.9,308.5,1449,40.8,157,0,27.19,0.757,65.1,0,20.583,10220.7,0
2,298.0,308.6,1526,41.8,160,0,27.13,0.665,39.16,1,18.041,6265.6,0
1,298.0,308.6,1453,44.1,165,0,32.4,0.572,43.23,2,18.533,7132.95,0
0,297.9,308.6,1468,36.0,168,0,31.3,0.565,56.56,0,17.684,9502.08,0
0,298.0,308.6,1313,50.8,170,0,31.25,0.772,53.84,1,24.125,9152.8,0
1,297.9,308.5,1300,53.0,172,0,33.22,0.552,60.94,2,18.337,10481.68,0
0,297.9,308.4,1646,40.6,175,0,28.08,0.787,42.71,0,22.099,7474.25,0
0,297.8,308.4,1714,33.2,177,0,30.73,0.833,51.75,1,25.598,9159.75,0
0,297.8,308.4,1685,28.4,179,0,26.76,0.4,66.95,2,10.704,11984.05,0
0,297.8,308.4,1512,39.9,181,0,29.3,0.82,43.07,0,24.026,7795.67,0
0,297.8,308.4,1612,32.1,183,0,27.48,0.959,69.77,1,26.353,12767.91,0
2,297.8,308.4,1550,38.2,185,0,28.39,0.688,44.33,2,19.532,8201.05,0
0,297.8,308.4,1518,32.5,190,0,30.38,0.74,63.49,0,22.481,12063.1,0
0,297.8,308.5,1448,40.0,192,0,24.73,0.806,51.27,1,19.932,9843.84,0
0,297.8,308.5,1561,46.3,194,0,36.37,0.609,43.55,2,22.149,8448.7,0
1,297.8,308.5,1488,41.9,196,0,23.98,0.677,50.03,0,16.234,9805.88,0
0,297.8,308.5,1699,27.8,199,0,23.14,0.453,60.45,1,10.482,12029.55,0
0,297.7,308.5,1501,41.4,201,0,32.63,0.671,54.93,2,21.895,11040.93,0
0,297.7,308.5,1373,56.7,203,1,31.17,0.725,66.18,0,22.598,13434.54,0
2,297.6,308.4,1703,31.4,205,0,30.5,0.727,69.36,1,22.174,14218.8,0
2,297.7,308.5,1720,29.9,210,0,30.51,0.81,43.17,2,24.713,9065.7,1
1,297.6,308.4,1398,41.9,215,0,27.95,0.534,42.44,0,14.925,9124.6,0
1,297.6,308.4,1391,51.9,218,0,24.41,0.57,41.95,1,13.914,9145.1,0
1,297.6,308.3,1538,40.2,0,0,28.3,0.934,46.01,2,26.432,0.0,1
0,297.5,308.2,1647,31.3,3,0,25.29,0.627,66.04,0,15.857,198.12,0
1,297.5,308.1,1469,44.8,5,0,31.9,0.68,60.6,1,21.692,303.0,0
0,297.4,308.1,1749,25.9,8,0,27.41,0.64,49.55,2,17.542,396.4,0
1,297.6,308.2,1995,20.5,10,0,24.7,0.527,54.89,0,13.017,548.9,0
0,297.6,308.3,1742,27.7,13,0,26.71,0.894,69.04,1,23.879,897.52,0
0,297.5,308.2,1563,38.2,15,0,29.65,0.571,74.08,2,16.93,1111.2,0
1,297.5,308.2,1713,32.2,17,0,25.75,0.481,57.59,0,12.386,979.03,0
0,297.4,308.1,1474,39.4,20,0,24.71,0.582,28.41,1,14.381,568.2,0
1,297.4,308.2,1530,32.6,22,0,28.97,0.35,57.97,2,10.139,1275.34,0
0,297.4,308.2,1471,46.5,25,0,28.98,0.552,64.35,0,15.997,1608.75,0
0,297.5,308.3,1388,48.6,27,0,25.97,0.505,57.25,1,13.115,1545.75,0
1,297.5,308.2,2448,13.8,29,0,26.12,0.743,62.27,2,19.407,1805.83,1
0,297.5,308.3,1585,32.9,32,0,28.93,0.549,58.57,0,15.883,1874.24,0
1,297.5,308.3,1459,45.2,34,0,22.21,0.783,42.65,1,17.39,1450.1,0
0,297.5,308.3,1544,40.8,37,0,22.37,0.86,46.14,2,19.238,1707.18,1
0,297.6,308.3,1617,31.7,39,0,25.13,0.767,51.79,0,19.275,2019.81,0
0,297.6,308.3,1595,34.3,41,0,27.15,0.618,65.65,1,16.779,2691.65,0
2,297.6,308.3,1400,44.3,43,0,29.24,0.671,47.34,2,19.62,2035.62,0
1,297.6,308.4,1611,31.0,48,0,33.9,0.421,59.56,0,14.272,2858.88,0
1,297.6,308.4,1507,46.0,51,0,31.43,0.63,58.04,1,19.801,2960.04,0
2,297.5,308.3,1674,30.0,54,0,27.36,0.521,70.86,2,14.255,3826.44,0
0,297.6,308.3,1658,34.3,59,0,27.92,0.754,54.58,0,21.052,3220.22,0
0,297.6,308.3,1623,36.9,61,0,23.99,1.0,37.45,1,23.99,2284.45,0
1,297.6,308.4,1398,48.9,63,0,27.93,0.725,61.47,2,20.249,3872.61,1
0,297.6,308.4,1517,34.2,66,0,26.85,0.351,76.38,0,9.424,5041.08,0
1,297.6,308.3,1467,36.7,68,0,29.29,0.596,62.12,1,17.457,4224.16,0
1,297.6,308.3,1567,34.6,71,0,24.69,0.668,47.12,2,16.493,3345.52,0
1,297.5,308.3,1521,38.2,74,0,30.08,0.663,44.18,0,19.943,3269.32,0
0,297.5,308.3,1596,36.8,77,0,34.13,0.54,45.47,1,18.43,3501.19,0
2,297.6,308.3,1640,30.9,79,0,27.56,0.687,75.03,2,18.934,5927.37,0
0,297.6,308.3,1438,47.8,84,0,29.61,0.464,51.73,0,13.739,4345.32,0
0,297.6,308.4,1407,55.2,86,0,30.76,0.508,48.37,1,15.626,4159.82,0
0,297.6,308.4,1353,57.5,88,0,26.4,0.747,53.42,2,19.721,4700.96,1
1,297.6,308.5,1552,40.9,90,0,28.9,0.498,51.83,0,14.392,4664.7,0
1,297.6,308.4,1569,38.3,93,0,28.05,0.731,70.68,1,20.505,6573.24,0
0,297.5,308.4,1489,39.5,96,0,28.39,0.445,44.86,2,12.634,4306.56,0
2,297.5,308.4,1587,36.1,98,0,24.91,0.915,66.81,0,22.793,6547.38,0
1,297.5,308.3,1622,37.2,103,0,28.1,0.534,56.22,1,15.005,5790.66,0
0,297.5,308.4,1604,38.1,106,0,29.99,0.616,67.07,2,18.474,7109.42,0
1,297.4,308.3,1405,51.7,108,0,33.8,0.7,70.83,0,23.66,7649.64,0
0,297.4,308.3,1412,42.0,111,0,31.84,0.565,55.85,1,17.99,6199.35,0
0,297.4,308.3,1431,43.0,113,0,36.61,0.672,51.85,2,24.602,5859.05,0
0,297.4,308.2,1533,37.4,115,0,24.93,0.736,55.66,0,18.348,6400.9,0
1,297.4,308.2,1401,51.9,117,0,31.49,0.794,54.05,1,25.003,6323.85,0
1,297.4,308.2,1424,53.9,120,0,28.73,0.769,38.43,2,22.093,4611.6,1
0,297.3,308.2,1754,29.4,123,0,36.76,0.624,70.52,0,22.938,8673.96,0
0,297.3,308.2,1754,26.8,125,0,24.77,0.628,57.46,1,15.556,7182.5,0
0,297.5,308.3,2564,12.8,127,1,24.64,1.0,43.37,2,24.64,5507.99,1
0,297.5,308.5,1546,40.4,129,0,25.6,0.792,34.32,0,20.275,4427.28,0
0,297.5,308.5,1335,48.0,131,0,19.5,0.512,31.72,1,9.984,4155.32,0
1,297.5,308.6,1842,27.0,133,0,25.9,0.665,62.7,2,17.224,8339.1,0
0,297.5,308.5,1712,26.8,136,0,24.96,0.6,48.81,0,14.976,6638.16,0
1,297.6,308.6,1414,45.4,138,0,28.6,0.63,50.45,1,18.018,6962.1,0
0,297.6,308.7,1319,50.9,141,0,29.37,0.466,59.88,2,13.686,8443.08,0
0,297.7,308.7,1249,60.4,143,0,35.5,0.588,49.84,0,20.874,7127.12,0
0,297.6,308.7,1455,48.2,145,0,31.8,0.922,60.47,1,29.32,8768.15,0
1,297.6,308.7,1408,54.8,147,0,25.69,0.737,55.95,2,18.934,8224.65,1
0,297.6,308.7,1460,46.7,150,0,24.41,0.276,54.16,0,6.737,8124.0,0
0,297.6,308.6,1491,38.1,152,0,29.97,0.833,39.27,1,24.965,5969.04,0
1,297.6,308.5,1490,43.4,154,0,22.72,0.813,46.8,2,18.471,7207.2,1
1,297.5,308.4,1350,52.2,157,0,35.33,0.596,61.03,0,21.057,9581.71,0
0,297.5,308.4,1528,39.9,160,0,32.72,0.758,48.18,1,24.802,7708.8,0
0,297.4,308.3,1571,37.7,162,0,26.12,0.521,67.05,2,13.609,10862.1,0
0,297.4,308.3,1490,42.6,164,0,21.15,0.579,78.46,0,12.246,12867.44,0
1,297.4,308.3,1774,28.9,166,0,33.42,0.875,61.56,1,29.242,10218.96,0
2,297.4,308.3,1502,43.6,169,0,27.54,0.609,69.93,2,16.772,11818.17,0
0,297.4,308.4,1392,49.7,174,0,32.95,0.37,62.21,0,12.192,10824.54,0
0,297.4,308.5,2100,16.9,176,0,21.62,0.641,49.66,1,13.858,8740.16,0
0,297.5,308.5,1722,30.4,178,0,25.6,0.638,57.0,2,16.333,10146.0,0
0,297.4,308.6,1678,32.3,180,0,28.02,0.83,75.13,0,23.257,13523.4,0
0,297.3,308.6,1273,59.8,182,0,28.19,0.652,49.76,1,18.38,9056.32,0
0,297.3,308.6,1297,45.9,184,0,26.2,0.587,44.61,2,15.379,8208.24,0
0,297.3,308.5,1350,57.6,186,0,30.49,0.807,43.66,0,24.605,8120.76,0
0,297.4,308.6,1439,51.9,188,0,23.73,0.668,52.82,1,15.852,9930.16,0
1,297.4,308.5,1600,42.1,190,0,27.43,0.537,44.97,2,14.73,8544.3,0
1,297.4,308.6,1434,44.4,193,0,28.48,0.823,71.74,0,23.439,13845.82,0
0,297.4,308.6,1459,41.3,196,0,30.06,0.679,57.16,1,20.411,11203.36,0
1,297.5,308.6,1472,44.9,198,0,30.85,0.65,64.72,2,20.053,12814.56,0
0,297.5,308.7,1429,44.3,201,0,23.5,0.677,52.01,0,15.91,10454.01,0
0,297.5,308.6,1388,48.2,203,0,21.86,0.489,43.6,1,10.69,8850.8,0
0,297.4,308.4,1573,34.5,205,0,33.11,0.571,41.91,2,18.906,8591.55,0
0,297.4,308.4,1588,32.5,207,0,29.33,0.651,45.92,0,19.094,9505.44,0
0,297.5,308.4,1511,42.8,209,0,25.01,0.621,58.48,1,15.531,12222.32,0
0,297.4,308.5,1495,37.8,211,0,34.2,0.841,60.2,2,28.762,12702.2,1
0,297.4,308.4,1394,50.1,213,0,28.46,0.683,61.03,0,19.438,12999.39,0
0,297.4,308.4,2151,17.7,0,0,32.72,0.778,40.11,1,25.456,0.0,0
1,297.3,308.3,1501,38.2,2,0,28.27,0.651,55.0,2,18.404,110.0,0
1,297.3,308.3,1301,39.6,5,0,36.24,0.808,44.74,0,29.282,223.7,0
1,297.3,308.3,1657,31.1,8,0,35.02,0.71,59.01,1,24.864,472.08,0
0,297.3,308.3,1333,55.2,11,0,27.0,0.652,59.79,2,17.604,657.69,0
0,297.3,308.3,1484,43.9,13,0,31.89,0.648,43.28,0,20.665,562.64,0
0,297.3,308.4,1430,45.7,15,0,30.58,0.507,64.68,1,15.504,970.2,0
1,297.3,308.4,1665,28.9,17,0,33.47,0.726,78.39,2,24.299,1332.63,1
0,297.4,308.5,1501,44.9,20,0,24.14,0.644,63.35,0,15.546,1267.0,0
1,297.5,308.5,1496,42.2,22,0,30.74,0.575,53.37,1,17.675,1174.14,0
1,297.6,308.6,1595,36.9,25,0,32.23,0.816,51.83,2,26.3,1295.75,1
0,297.5,308.6,1208,62.3,28,0,20.97,0.462,52.91,0,9.688,1481.48,0
0,297.5,308.6,1596,37.1,30,0,23.27,0.587,47.39,1,13.659,1421.7,0
0,297.5,308.5,1446,41.9,32,0,19.84,0.804,57.52,2,15.951,1840.64,1
1,297.6,308.5,1466,39.7,34,0,26.92,0.697,43.62,0,18.763,1483.08,0
1,297.6,308.5,1848,23.7,37,0,30.87,0.643,36.1,1,19.849,1335.7,0
1,297.5,308.5,1484,44.7,40,0,34.01,0.688,57.2,2,23.399,2288.0,0
0,297.4,308.3,1493,41.2,43,0,28.3,0.677,55.21,0,19.159,2374.03,0
0,297.3,308.3,1504,36.3,45,0,34.51,0.423,49.29,1,14.598,2218.05,0
0,297.3,308.3,1538,38.5,47,0,22.48,0.598,42.17,2,13.443,1981.99,0
0,297.4,308.4,1341,52.2,49,0,21.19,0.892,57.9,0,18.901,2837.1,0
1,297.4,308.3,1535,34.6,51,0,27.78,0.551,45.1,1,15.307,2300.1,0
0,297.4,308.5,1389,39.2,54,0,29.54,0.602,53.61,2,17.783,2894.94,0
2,297.5,308.5,1393,46.6,56,0,27.87,0.569,72.65,0,15.858,4068.4,0
0,297.4,308.5,1399,61.5,61,1,19.73,0.637,61.51,1,12.568,3752.11,0
2,297.4,308.5,1469,45.1,63,0,27.64,0.563,41.31,2,15.561,2602.53,0
0,297.4,308.4,1582,37.2,68,0,22.78,0.723,42.25,0,16.47,2873.0,0
0,297.5,308.6,1793,26.7,70,0,30.68,0.68,56.52,1,20.862,3956.4,0
0,297.5,308.6,1452,39.0,72,0,29.47,0.766,41.25,2,22.574,2970.0,1
1,297.6,308.7,1376,59.9,74,0,24.24,0.492,34.98,0,11.926,2588.52,0
0,297.5,308.6,1552,44.9,77,0,25.94,0.599,60.32,1,15.538,4644.64,0
0,297.6,308.7,1622,37.9,79,0,23.76,0.616,58.21,2,14.636,4598.59,0
1,297.6,308.7,1419,41.7,81,0,27.75,0.718,59.51,0,19.924,4820.31,0
2,297.5,308.6,1440,46.1,84,0,31.82,0.531,57.63,1,16.896,4840.92,0
1,297.4,308.6,1643,31.0,89,0,24.06,0.787,54.35,2,18.935,4837.15,1
0,297.4,308.7,1510,36.2,92,0,30.02,0.828,48.38,0,24.857,4450.96,0
0,297.4,308.7,1468,46.6,94,0,25.88,0.502,60.16,1,12.992,5655.04,0
0,297.4,308.7,1429,57.4,96,0,24.83,0.576,70.3,2,14.302,6748.8,0
2,297.3,308.7,1478,47.6,98,0,27.57,0.57,49.99,0,15.715,4899.02,0
0,297.4,308.6,1276,53.6,103,0,23.86,1.0,44.79,1,23.86,4613.37,0
0,297.3,308.6,1486,42.6,105,0,25.79,0.586,43.65,2,15.113,4583.25,0
0,297.4,308.6,1476,42.3,107,0,23.21,0.902,46.33,0,20.935,4957.31,0
2,297.3,308.6,1431,42.0,109,0,35.86,0.46,57.03,1,16.496,6216.27,0
0,297.4,308.7,1402,40.2,114,0,28.14,0.502,33.6,2,14.126,3830.4,0
0,297.4,308.7,1433,43.4,116,0,25.2,0.547,59.39,0,13.784,6889.24,0
0,297.4,308.7,2874,4.2,118,1,28.86,0.523,61.44,1,15.094,7249.92,0
0,297.3,308.6,1511,35.7,120,0,27.55,0.61,37.02,2,16.806,4442.4,0
1,297.3,308.6,1456,42.9,122,0,27.12,0.544,45.21,0,14.753,5515.62,0
0,297.2,308.5,1550,41.5,125,0,30.46,0.527,55.8,1,16.052,6975.0,0
0,297.2,308.5,2182,16.5,127,0,31.03,0.824,53.57,2,25.569,6803.39,1
0,297.3,308.7,1619,31.6,129,0,25.88,0.834,60.2,0,21.584,7765.8,0
1,297.3,308.8,1586,32.7,131,0,25.7,0.792,53.59,1,20.354,7020.29,0
2,297.3,308.8,1499,44.2,134,0,26.9,0.729,67.65,2,19.61,9065.1,1
2,297.3,308.8,1419,42.4,139,0,18.79,0.664,51.79,0,12.477,7198.81,0
1,297.4,309.0,1497,41.8,144,0,21.94,0.575,45.17,1,12.615,6504.48,0
1,297.4,309.0,1520,37.0,147,0,33.47,0.507,44.37,2,16.969,6522.39,0
0,297.4,309.1,1478,49.8,150,0,34.58,0.704,62.35,0,24.344,9352.5,0
0,297.4,309.1,1380,41.1,152,0,27.0,0.474,55.3,1,12.798,8405.6,0
0,297.4,309.0,1570,37.9,154,0,30.31,0.501,61.34,2,15.185,9446.36,0
2,297.4,309.0,1468,41.4,156,0,29.25,0.823,61.13,0,24.073,9536.28,0
0,297.4,309.0,1833,22.6,161,0,40.32,0.935,34.8,1,37.699,5602.8,0
1,297.4,308.9,1323,57.3,163,0,32.48,0.709,43.6,2,23.028,7106.8,1
0,297.4,309.0,1583,32.0,166,0,27.49,0.816,44.79,0,22.432,7435.14,0
1,297.3,309.0,1556,39.5,168,0,24.18,0.613,46.84,1,14.822,7869.12,0
0,297.3,309.0,1548,37.4,171,0,21.57,0.449,50.8,2,9.685,8686.8,0
0,297.4,309.0,1324,56.9,173,0,28.81,0.742,64.99,0,21.377,11243.27,0
0,297.4,309.0,1568,33.7,175,0,24.97,0.735,66.98,1,18.353,11721.5,0
1,297.4,309.0,1685,30.7,177,0,22.31,0.661,52.07,2,14.747,9216.39,0
1,297.4,309.1,1582,35.9,180,0,25.41,0.614,52.49,0,15.602,9448.2,0
1,297.4,309.1,1463,35.0,183,0,23.67,0.794,47.95,1,18.794,8774.85,0
0,297.4,309.2,1584,42.8,186,0,34.75,0.502,55.89,2,17.444,10395.54,0
1,297.5,309.2,1347,55.8,188,0,31.53,0.534,57.03,0,16.837,10721.64,0
0,297.4,309.2,1459,37.9,191,0,27.97,0.499,63.06,1,13.957,12044.46,0
0,297.4,309.2,1420,45.6,193,0,33.92,0.663,62.98,2,22.489,12155.14,0
0,297.5,309.3,1404,43.5,195,0,28.31,0.487,31.98,0,13.787,6236.1,0
0,297.5,309.3,1470,38.8,197,0,24.55,0.547,53.47,1,13.429,10533.59,0
0,297.6,309.4,1326,49.8,199,0,34.09,0.544,68.84,2,18.545,13699.16,0
2,297.5,309.3,1459,49.7,201,0,30.16,0.611,50.62,0,18.428,10174.62,0
1,297.5,309.2,1530,40.0,206,0,23.85,0.427,66.39,1,10.184,13676.34,0
0,297.4,309.0,1505,39.2,209,0,27.24,0.663,51.94,2,18.06,10855.46,0
0,297.5,309.1,1611,30.2,211,0,24.5,0.837,56.75,0,20.506,11974.25,0
0,297.5,309.1,1515,35.1,213,0,22.47,0.67,43.63,1,15.055,9293.19,0
1,297.5,309.2,1804,27.4,215,0,31.7,0.881,44.01,2,27.928,9462.15,1
1,297.6,309.3,1464,46.2,218,0,35.64,0.85,62.25,0,30.294,13570.5,0
0,297.6,309.2,1390,43.3,221,0,22.41,0.767,63.82,1,17.188,14104.22,0
1,297.6,309.2,1442,48.1,0,0,30.25,0.661,55.26,2,19.995,0.0,0
1,297.6,309.3,1529,41.9,3,0,25.4,0.653,42.72,0,16.586,128.16,0
0,297.6,309.3,1610,35.0,6,0,26.05,0.765,55.44,1,19.928,332.64,0
0,297.6,309.3,1543,34.3,8,0,25.63,0.591,67.57,2,15.147,540.56,0
2,297.8,309.4,1445,48.2,10,0,24.54,0.368,72.43,0,9.031,724.3,0
0,297.7,309.3,1893,24.6,15,0,28.19,0.724,51.83,1,20.41,777.45,0
1,297.6,309.3,1415,41.3,17,0,24.68,0.48,38.4,2,11.846,652.8,0
0,297.5,309.3,1564,37.5,20,0,29.08,0.506,63.4,0,14.714,1268.0,0
0,297.5,309.3,1479,39.4,22,0,27.8,0.65,52.24,1,18.07,1149.28,0
0,297.5,309.2,1426,44.8,24,0,27.04,0.636,64.43,2,17.197,1546.32,0
0,297.4,309.2,1428,38.8,26,0,24.37,0.438,57.81,0,10.674,1503.06,0
0,297.4,309.2,1620,33.2,28,0,25.69,0.675,46.17,1,17.341,1292.76,0
0,297.5,309.2,1715,28.0,30,0,31.02,0.795,55.58,2,24.661,1667.4,1
0,297.5,309.3,1732,29.9,32,0,30.0,0.481,68.08,0,14.43,2178.56,0
1,297.5,309.4,1391,58.2,34,0,24.09,0.841,53.51,1,20.26,1819.34,0
0,297.6,309.5,1924,20.6,37,0,28.4,0.416,44.65,2,11.814,1652.05,0
1,297.7,309.5,2027,19.8,39,0,31.01,0.968,39.11,0,30.018,1525.29,0
0,297.6,309.5,1617,36.2,42,0,21.32,0.588,47.28,1,12.536,1985.76,0
0,297.5,309.4,1497,35.8,44,0,30.17,0.672,50.9,2,20.274,2239.6,0
1,297.5,309.5,1448,43.7,46,0,25.35,0.366,63.2,0,9.278,2907.2,0
0,297.4,309.4,1401,45.9,49,0,30.28,0.641,43.79,1,19.409,2145.71,0
0,297.4,309.4,1620,35.4,51,0,24.95,0.684,70.54,2,17.066,3597.54,0
0,297.4,309.4,1466,45.5,53,0,20.78,0.637,41.63,0,13.237,2206.39,0
0,297.6,309.5,1373,50.6,55,0,21.49,0.566,78.31,1,12.163,4307.05,0
1,297.6,309.6,1592,35.8,57,0,28.19,0.508,72.26,2,14.321,4118.82,0
1,297.5,309.5,1553,42.4,60,0,29.04,0.82,56.41,0,23.813,3384.6,0
0,297.6,309.5,1569,36.2,63,0,24.38,0.655,38.52,1,15.969,2426.76,0
1,297.6,309.5,1709,32.2,65,0,30.55,0.881,54.45,2,26.915,3539.25,1
0,297.6,309.5,1549,34.9,68,0,21.35,0.571,51.13,0,12.191,3476.84,0
0,297.5,309.4,1443,45.4,70,0,27.74,0.585,42.26,1,16.228,2958.2,0
0,297.5,309.3,1675,29.8,72,0,23.16,0.772,57.91,2,17.88,4169.52,1
0,297.5,309.3,1623,33.4,74,0,25.39,0.407,46.76,0,10.334,3460.24,0
2,297.4,309.3,1365,52.4,76,0,28.19,0.468,47.85,1,13.193,3636.6,0
0,297.4,309.3,1759,24.8,81,0,24.56,0.815,52.96,2,20.016,4289.76,1
2,297.4,309.3,1516,43.0,83,0,26.46,0.474,49.25,0,12.542,4087.75,0
1,297.4,309.3,1499,36.8,88,0,32.03,0.377,75.78,1,12.075,6668.64,0
1,297.4,309.3,1775,25.8,91,0,25.69,0.93,49.64,2,23.892,4517.24,1
0,297.4,309.4,1473,45.5,94,0,31.34,0.441,59.41,0,13.821,5584.54,0
0,297.4,309.4,1296,52.3,96,0,23.48,0.678,56.46,1,15.919,5420.16,0
0,297.5,309.4,1803,24.7,98,0,30.12,0.66,58.53,2,19.879,5735.94,0
2,297.5,309.3,1563,36.1,100,0,33.77,0.228,59.29,0,7.7,5929.0,0
1,297.5,309.4,1831,26.6,105,0,18.11,0.61,63.81,1,11.047,6700.05,0
0,297.6,309.4,1958,22.1,108,0,24.81,0.717,57.66,2,17.789,6227.28,1
0,297.5,309.4,1809,24.3,110,0,30.31,0.703,57.25,0,21.308,6297.5,0
1,297.5,309.4,1482,39.3,112,0,27.19,0.786,55.58,1,21.371,6224.96,0
0,297.4,309.3,1332,53.2,115,0,29.48,0.592,53.62,2,17.452,6166.3,0
0,297.4,309.2,1437,40.4,117,0,25.58,0.757,45.88,0,19.364,5367.96,0
0,297.4,309.2,1698,29.4,119,0,28.35,0.547,54.39,1,15.507,6472.41,0
0,297.4,309.2,1274,54.3,121,0,27.38,0.438,57.41,2,11.992,6946.61,0
1,297.4,309.3,1622,35.0,123,0,32.67,0.455,59.02,0,14.865,7259.46,0
1,297.4,309.3,1564,36.0,126,0,29.02,0.431,56.8,1,12.508,7156.8,0
2,297.5,309.4,1368,45.3,129,0,29.35,0.801,52.67,2,23.509,6794.43,1
1,297.4,309.4,1539,42.2,134,0,26.35,0.423,54.43,0,11.146,7293.62,0
0,297.5,309.4,1357,50.1,137,0,26.05,0.691,49.46,1,18.001,6776.02,0
1,297.5,309.4,1433,48.3,139,0,26.27,0.61,58.13,2,16.025,8080.07,0
0,297.5,309.4,1650,34.6,142,0,29.58,0.635,52.79,0,18.783,7496.18,0
0,297.5,309.4,1503,40.6,144,0,26.32,0.855,56.81,1,22.504,8180.64,0
0,297.5,309.4,1318,58.2,146,0,29.16,0.584,65.01,2,17.029,9491.46,0
1,297.5,309.4,1678,34.4,148,0,36.3,0.742,47.91,0,26.935,7090.68,0
0,297.6,309.5,1574,30.9,151,0,31.48,0.656,60.97,1,20.651,9206.47,0
0,297.7,309.6,1529,35.2,153,0,26.7,0.627,55.33,2,16.741,8465.49,0
2,297.6,309.6,1669,32.1,155,0,32.8,0.995,75.21,0,32.636,11657.55,0
2,297.7,309.7,1570,35.8,160,0,26.37,0.434,52.84,1,11.445,8454.4,0
1,297.6,309.7,1541,33.7,165,0,19.85,0.843,61.95,2,16.734,10221.75,1
1,297.7,309.7,1680,30.2,168,0,23.97,0.748,55.15,0,17.93,9265.2,0
0,297.8,309.7,1935,22.1,171,0,20.52,0.578,41.12,1,11.861,7031.52,0
1,297.7,309.6,1596,35.2,173,0,26.59,0.894,49.79,2,23.771,8613.67,1
0,297.7,309.7,1498,41.0,176,0,28.07,0.373,63.8,0,10.47,11228.8,0
1,297.8,309.8,1676,29.0,178,0,34.71,0.572,50.67,1,19.854,9019.26,0
0,297.8,309.9,1351,49.0,181,0,29.31,0.469,32.8,2,13.746,5936.8,0
0,297.9,309.9,1472,45.0,183,0,27.12,0.712,54.69,0,19.309,10008.27,0
1,297.9,310.0,1439,41.7,185,0,31.32,0.483,44.08,1,15.128,8154.8,0
1,297.9,309.9,1410,55.4,188,0,19.16,0.715,56.32,2,13.699,10588.16,1
2,297.7,309.7,1440,51.1,191,0,28.94,0.622,70.51,0,18.001,13467.41,0
0,297.7,309.7,1591,37.7,196,0,31.08,0.578,62.69,1,17.964,12287.24,0
0,297.8,309.8,1533,36.8,198,0,22.09,0.708,70.37,2,15.64,13933.26,1
1,297.8,309.7,1700,31.3,200,0,32.58,0.61,49.38,0,19.874,9876.0,0
1,297.8,309.8,1798,25.5,203,0,29.35,0.487,53.57,1,14.293,10874.71,0
0,297.8,309.7,1394,42.9,206,0,26.34,1.0,44.56,2,26.34,9179.36,1
0,297.8,309.7,1341,49.2,208,0,30.53,0.577,48.16,0,17.616,10017.28,0
2,297.7,309.6,1697,32.2,210,0,37.08,0.317,45.73,1,11.754,9603.3,0
2,297.6,309.6,1419,48.2,215,0,28.73,0.524,41.93,2,15.055,9014.95,0
0,297.6,309.5,2001,20.5,220,0,28.99,0.46,68.66,0,13.335,15105.2,0
0,297.6,309.6,1501,49.8,222,1,26.16,0.774,34.08,1,20.248,7565.76,0
2,297.6,309.5,1623,33.1,224,0,24.6,0.698,68.7,2,17.171,15388.8,0
0,297.6,309.4,1628,33.4,229,0,31.32,0.71,67.46,0,22.237,15448.34,0
0,297.6,309.4,1491,40.2,231,0,24.58,0.594,60.0,1,14.601,13860.0,0
0,297.5,309.4,1517,36.7,233,0,28.29,0.608,43.85,2,17.2,10217.05,0
2,297.5,309.3,1525,41.7,235,0,26.09,0.594,39.18,0,15.497,9207.3,0
2,297.5,309.5,1668,27.9,240,0,29.92,0.638,49.52,1,19.089,11884.8,0
0,297.5,309.6,1312,50.7,0,0,29.33,0.775,61.25,2,22.731,0.0,1
2,297.6,309.6,1278,50.4,2,0,32.15,0.7,55.03,0,22.505,110.06,0
1,297.6,309.6,1330,53.1,7,0,25.96,0.725,44.57,1,18.821,311.99,0
1,297.6,309.6,1530,37.3,10,0,26.92,0.725,66.48,2,19.517,664.8,1
2,297.6,309.6,1428,46.6,13,0,24.08,0.783,71.84,0,18.855,933.92,0
0,297.7,309.6,1480,47.9,18,0,26.22,0.693,52.73,1,18.17,949.14,0
2,297.7,309.7,1616,31.1,20,0,29.51,0.704,56.09,2,20.775,1121.8,1
0,297.8,309.7,1547,37.3,25,0,31.03,0.828,39.91,0,25.693,997.75,0
0,297.9,309.7,2194,16.8,27,0,24.31,0.55,50.86,1,13.37,1373.22,0
