Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power,Temp_diff,Tool_wear_bin,Torque_x_Wear,Power_x_Temp,Torque_Nm_outlier,Rotational_speed_rpm_outlier,Tool_wear_min_outlier,Power_outlier,RPM_per_Torque,Wear_rate,Multi_flag
1,297.4,308.5,1497,36.4,56,54490.8,11.100000000000025,0,2038.4,604847.8800000012,0,0,0,0,41.12637249652824,0.0374081496076097,0
1,302.3,310.8,1721,28.4,215,48876.4,8.5,2,6106.0,415449.4,0,0,0,0,60.59858941554263,0.1249273677368231,0
1,297.5,309.4,1391,58.2,34,80956.2,11.899999999999975,0,1978.8,963378.7799999982,0,0,0,0,23.900343231952867,0.0244428468551812,0
1,302.2,310.8,1562,38.1,78,59512.2,8.600000000000023,0,2971.8,511804.9200000014,0,0,0,0,40.997374252037424,0.049935979481475,0
0,302.1,310.7,1491,42.8,98,63814.8,8.599999999999966,0,4194.4,548807.2799999978,0,0,0,0,34.83644778419515,0.0657276994864334,0
2,298.1,309.5,1530,40.2,65,61506.00000000001,11.399999999999975,0,2613.0,701168.3999999986,0,0,0,0,38.05970054577859,0.0424836601029518,0
1,300.9,309.7,1394,48.8,192,68027.2,8.800000000000011,1,9369.6,598639.3600000008,0,0,0,0,28.5655731851317,0.1377331419384984,0
0,301.8,310.0,1393,44.9,208,62545.7,8.199999999999989,2,9339.2,512874.7399999993,0,0,0,0,31.02449819544548,0.1493180185575606,0
0,298.9,309.6,1583,39.8,202,63003.4,10.700000000000044,2,8039.599999999999,674136.3800000028,0,0,0,0,39.77386834739025,0.1276058116692319,0
0,302.6,312.4,1398,41.6,40,58156.8,9.799999999999956,0,1664.0,569936.6399999973,0,0,0,0,33.60576842293826,0.0286123032699482,0
0,298.2,308.4,1452,43.5,158,63162.0,10.199999999999989,1,6873.0,644252.3999999993,0,0,0,0,33.379309577487135,0.1088154269223034,0
0,301.1,310.5,1428,44.1,103,62974.8,9.399999999999975,1,4542.3,591963.1199999986,0,0,0,0,32.38095164669044,0.0721288514901058,0
1,299.2,308.4,1856,22.7,86,42131.2,9.199999999999989,0,1952.2,387607.0399999995,0,0,0,0,81.76211093558983,0.046336206871586,0
0,304.2,313.3,1410,51.6,47,72756.0,9.100000000000025,0,2425.2000000000003,662079.6000000016,0,0,0,0,27.32558086578332,0.0333333333096926,0
0,301.2,310.8,1392,52.6,23,73219.2,9.600000000000025,0,1209.8,702904.3200000017,0,0,0,0,26.46387782388065,0.0165229884938771,0
2,301.5,310.5,1551,34.3,166,53199.3,9.0,1,5693.799999999999,478793.7,0,0,0,0,45.21865757380008,0.107027723979995,0
1,300.0,309.2,1635,32.4,4,52974.0,9.199999999999989,0,129.6,487360.7999999994,0,0,0,0,50.46296140546416,0.0024464831789318,0
1,297.2,307.9,1541,35.7,169,55013.7,10.699999999999989,1,6033.3,588646.5899999994,0,0,0,0,43.16526489733152,0.1096690460028104,0
0,303.8,312.5,1523,47.0,152,71581.0,8.699999999999989,1,7144.0,622754.6999999991,0,0,0,0,32.40425462969671,0.0998030202890328,0
1,297.2,308.5,1425,45.8,109,65264.99999999999,11.300000000000011,1,4992.2,737494.5000000007,0,0,0,0,31.11353643856908,0.0764912280164973,0
0,299.8,310.0,1697,36.0,175,61092.0,10.199999999999989,1,6300.0,623138.3999999993,0,0,0,0,47.13888757947535,0.1031231584542586,0
1,301.8,310.8,1508,38.8,96,58510.4,9.0,0,3724.8,526593.6,0,0,0,0,38.86597837974283,0.0636604774113657,0
0,301.1,310.1,1417,46.9,35,66457.3,9.0,0,1641.5,598115.7000000001,0,0,0,0,30.2132189719996,0.0247000705541989,0
0,300.1,311.7,1503,42.6,208,64027.8,11.599999999999966,2,8860.800000000001,742722.4799999979,0,0,0,0,35.2816893126364,0.1383898868008051,0
2,298.8,310.1,1483,45.4,192,67328.2,11.300000000000011,1,8716.8,760808.6600000007,0,0,0,0,32.66519751838772,0.1294672959342769,0
2,300.4,310.7,1656,36.3,127,60112.8,10.300000000000011,1,4610.099999999999,619161.8400000007,0,0,0,0,45.619833453999085,0.0766908212097277,0
0,301.7,311.1,1644,32.8,206,53923.2,9.400000000000034,2,6756.799999999999,506878.0800000018,0,0,0,0,50.121949691403984,0.1253041361768223,0
1,301.2,310.7,1426,46.1,67,65738.6,9.5,0,3088.7000000000003,624516.7000000001,0,0,0,0,30.932754209701645,0.0469845721970655,0
1,302.7,310.5,1880,22.7,207,42676.0,7.800000000000011,2,4698.9,332872.8000000005,0,0,0,0,82.81937961148107,0.1101063829201561,0
1,301.8,311.1,1647,31.6,6,52045.2,9.300000000000011,0,189.6,484020.3600000006,0,0,0,0,52.12025151518191,0.0036429872473327,0
1,301.1,310.6,1429,52.7,35,75308.3,9.5,0,1844.5,715428.85,0,0,0,0,27.11574901108636,0.0244926521871989,0
0,300.7,311.7,1460,46.1,15,67306.0,11.0,0,691.5,740366.0,0,0,0,0,31.67028130867069,0.0102739725957027,0
0,300.4,311.7,1513,40.0,51,60520.0,11.300000000000011,0,2040.0,683876.0000000007,0,0,0,0,37.82499905437503,0.0337078651462604,0
1,301.4,311.2,1727,26.5,43,45765.5,9.800000000000011,0,1139.5,448501.90000000055,0,0,0,0,65.16980886151664,0.0248986681963528,0
1,302.4,310.9,1469,41.6,124,61110.4,8.5,1,5158.400000000001,519438.4,0,0,0,0,35.31249915114185,0.0844111639997201,0
0,301.0,311.4,1573,37.6,103,59144.8,10.399999999999975,1,3872.8,615105.9199999986,0,0,0,0,41.83510527034294,0.0654799745292562,0
1,301.2,311.5,1498,49.5,3,74151.0,10.300000000000011,0,148.5,763755.3000000009,0,0,0,0,30.26262565126009,0.0020026702256323,0
0,298.3,309.1,1593,40.1,18,63879.3,10.800000000000011,0,721.8000000000001,689896.4400000008,0,0,0,0,39.7256847948707,0.0112994350211554,0
0,297.3,308.1,1568,34.4,194,53939.2,10.800000000000011,1,6673.599999999999,582543.3600000006,0,0,0,0,45.58139402379669,0.1237244897170124,0
0,296.8,307.9,1337,56.5,5,75540.5,11.099999999999966,0,282.5,838499.5499999974,0,0,0,0,23.66371639533245,0.0037397157788035,0
0,298.8,309.1,1513,40.3,160,60973.9,10.300000000000011,1,6448.0,628031.1700000006,0,0,0,0,37.54342338601928,0.1057501651647388,0
0,297.4,308.2,1297,52.1,211,67573.7,10.800000000000011,2,10993.1,729795.9600000008,0,0,0,0,24.8944333033698,0.1626831147550631,0
0,301.8,310.6,1192,68.9,135,82128.8,8.800000000000011,1,9301.5,722733.440000001,1,0,0,0,17.30043516254811,0.1132550334620343,1
0,301.1,310.8,1608,32.9,119,52903.2,9.699999999999989,1,3915.1,513161.0399999994,0,0,0,0,48.87537845363592,0.0740049750783551,0
1,300.4,311.2,1831,23.4,133,42845.4,10.800000000000011,1,3112.2,462730.3200000004,0,0,0,0,78.24785990393761,0.072637902745692,0
0,300.9,310.2,1382,50.4,131,69652.8,9.300000000000011,1,6602.4,647771.0400000009,0,0,0,0,27.42063437657472,0.0947901591209911,0
0,300.3,311.9,1609,34.0,177,54706.0,11.599999999999966,1,6018.0,634589.5999999981,0,0,0,0,47.32352801989624,0.1100062149720284,0
0,297.2,308.1,1446,38.5,164,55671.0,10.900000000000034,1,6314.0,606813.9000000019,0,0,0,0,37.55844058289765,0.113416320806766,0
0,302.3,311.9,1434,51.9,173,74424.59999999999,9.599999999999966,1,8978.699999999999,714476.1599999974,0,0,0,0,27.630057271097165,0.1206415619800267,0
0,300.7,310.6,1720,30.3,96,52116.0,9.900000000000034,0,2908.8,515948.40000000177,0,0,0,0,56.76567469420216,0.0558139534559221,0
0,301.3,310.6,1451,47.5,42,68922.5,9.300000000000011,0,1995.0,640979.2500000008,0,0,0,0,30.547367777950157,0.0289455547698514,0
0,303.7,312.7,1468,43.3,168,63564.4,9.0,1,7274.4,572079.6,0,0,0,0,33.903001526489575,0.1144414168157755,0
0,298.6,309.6,1715,28.4,90,48706.0,11.0,0,2556.0,535766.0,0,0,0,0,60.38732181734783,0.0524781340801876,0
1,298.8,309.8,1413,45.5,64,64291.5,11.0,0,2912.0,707206.5,0,0,0,0,31.05494437241881,0.0452937013126017,0
0,301.6,310.6,1418,43.9,129,62250.2,9.0,1,5663.099999999999,560251.7999999999,0,0,0,0,32.30068263551976,0.0909732016283686,0
1,300.3,309.6,1398,53.7,82,75072.6,9.300000000000011,0,4403.400000000001,698175.1800000009,0,0,0,0,26.033519068277112,0.0586552217033939,0
1,301.8,310.8,1619,31.0,76,50189.0,9.0,0,2356.0,451701.0,0,0,0,0,52.22580476690952,0.0469425571050385,0
0,301.2,311.1,1550,39.7,20,61535.00000000001,9.900000000000034,0,794.0,609196.5000000022,0,0,0,0,39.04282017524383,0.0129032257981269,0
1,298.5,309.5,1535,39.8,87,61092.99999999999,11.0,0,3462.6,672022.9999999999,0,0,0,0,38.56783822693874,0.0566775243930439,0
0,297.3,308.7,1619,31.6,129,51160.4,11.399999999999975,1,4076.4,583228.5599999989,0,0,0,0,51.2341755938552,0.0796788140335523,0
2,302.6,310.4,1614,36.0,74,58104.0,7.799999999999954,0,2664.0,453211.1999999973,0,0,0,0,44.833332087963,0.0458488227720887,0
0,299.3,310.4,1629,32.6,177,53105.4,11.099999999999966,1,5770.2,589469.9399999982,0,0,0,0,49.969323620572894,0.1086556168762089,0
0,300.0,311.5,1349,48.6,113,65561.40000000001,11.5,1,5491.8,753956.1000000001,0,0,0,0,27.75720107495471,0.0837657523470972,0
0,298.5,308.2,1301,66.3,42,86256.3,9.699999999999989,0,2784.6,836686.109999999,0,0,0,0,19.6229257975426,0.0322828593141561,0
0,297.4,308.4,1341,52.2,49,70000.2,11.0,0,2557.8,770002.2,0,0,0,0,25.689654680274813,0.03653989557305,0
0,299.0,310.2,1494,40.6,67,60656.4,11.199999999999989,0,2720.2000000000003,679351.6799999994,0,0,0,0,36.79802865029486,0.0448460508401298,0
0,299.8,309.4,1460,37.4,25,54604.0,9.599999999999966,0,935.0,524198.39999999816,0,0,0,0,39.03743211129861,0.0171232876595045,0
0,298.6,310.0,1517,41.2,64,62500.4,11.399999999999975,0,2636.8,712504.5599999985,0,0,0,0,36.82038745581584,0.0421885299655975,0
0,297.9,309.5,1390,47.9,127,66581.0,11.600000000000025,1,6083.3,772339.6000000015,0,0,0,0,29.018788538229888,0.0913669064090885,0
0,298.4,308.8,1352,56.7,24,76658.40000000001,10.400000000000034,0,1360.8000000000002,797247.3600000027,0,0,0,0,23.84479675758736,0.017751479276811,0
0,300.5,309.8,1663,29.1,145,48393.3,9.300000000000011,1,4219.5,450057.6900000006,0,0,0,0,57.14776435918335,0.087191821955988,0
0,298.8,310.1,1574,36.2,181,56978.8,11.300000000000011,1,6552.200000000001,643860.4400000006,0,0,0,0,43.48066178230216,0.1149936466867892,0
0,298.9,310.0,1559,33.4,58,52070.6,11.100000000000025,0,1937.2,577983.6600000012,0,0,0,0,46.67664530908248,0.0372033354475924,0
0,300.1,311.2,1489,39.1,188,58219.9,11.099999999999966,1,7350.8,646240.889999998,0,0,0,0,38.08184045826495,0.1262592343006989,0
1,298.0,307.4,1463,46.5,182,68029.5,9.399999999999975,1,8463.0,639477.2999999984,0,0,0,0,31.46236491478785,0.124401913790566,0
0,299.2,308.4,1465,35.0,201,51275.0,9.199999999999989,2,7035.0,471729.9999999994,0,0,0,0,41.85714166122453,0.1372013650940605,0
0,297.8,308.9,1518,40.4,2,61327.2,11.099999999999966,0,80.8,680731.9199999978,0,0,0,0,37.574256495686726,0.0013175230557855,0
0,298.9,310.1,1571,36.8,78,57812.8,11.200000000000044,0,2870.4,647503.3600000025,0,0,0,0,42.69021623124413,0.0496499044878103,0
0,299.4,309.2,1607,31.7,145,50941.9,9.800000000000011,1,4596.5,499230.6200000006,0,0,0,0,50.694004709968304,0.0902302426320907,0
0,303.9,313.0,1433,48.4,178,69357.2,9.100000000000025,1,8615.199999999999,631150.5200000015,0,0,0,0,29.60743740480501,0.1242149336188311,0
0,297.7,308.9,1715,27.2,193,46648.0,11.199999999999989,1,5249.599999999999,522457.59999999945,0,0,0,0,63.05146827016661,0.1125364430830691,0
1,299.4,310.7,1492,45.7,219,68184.40000000001,11.300000000000011,2,10008.3,770483.7200000009,0,0,0,0,32.64770169261047,0.1467828417246763,0
0,303.6,313.0,1522,35.8,133,54487.6,9.399999999999975,1,4761.4,512183.4399999987,0,0,0,0,42.513965292906,0.0873850196534921,0
0,297.3,308.5,1497,47.5,27,71107.5,11.199999999999989,0,1282.5,796403.9999999992,0,0,0,0,31.51578881019392,0.0180360721322404,0
1,303.8,312.7,1488,41.3,175,61454.4,8.899999999999977,1,7227.499999999999,546944.1599999985,0,0,0,0,36.02905481769844,0.1176075268026831,0
0,298.8,309.8,1363,44.0,25,59972.0,11.0,0,1100.0,659692.0,0,0,0,0,30.97727202324382,0.0183418928698885,0
2,298.9,310.3,1243,63.0,163,78309.0,11.400000000000034,1,10269.0,892722.6000000027,0,0,0,0,19.730158416981613,0.1311343522677921,0
0,303.9,313.0,1626,31.4,209,51056.4,9.100000000000025,2,6562.599999999999,464613.2400000011,0,0,0,0,51.783437841291786,0.128536285283803,0
2,300.6,311.7,1500,36.7,17,55050.00000000001,11.099999999999966,0,623.9000000000001,611054.9999999983,0,0,0,0,40.87193349122797,0.0113333333257777,0
1,297.8,308.4,1479,43.5,143,64336.5,10.599999999999966,1,6220.5,681966.8999999978,0,0,0,0,33.999999218390826,0.0966869505769527,0
0,303.8,313.0,1452,38.6,72,56047.2,9.199999999999989,0,2779.2000000000003,515634.2399999994,0,0,0,0,37.61657933635805,0.0495867768253534,0
1,303.0,312.5,1602,33.7,135,53987.4,9.5,1,4549.5,512880.3,0,0,0,0,47.53709057753441,0.0842696628687455,0
0,302.5,310.8,1577,36.9,158,58191.3,8.300000000000011,1,5830.2,482987.7900000006,0,0,0,0,42.737126213086015,0.1001902345591691,0
1,298.4,309.3,1390,53.6,5,74504.0,10.900000000000034,0,268.0,812093.6000000025,0,0,0,0,25.932835337073968,0.0035971222995704,0
1,301.8,311.1,1663,31.6,199,52550.8,9.300000000000011,1,6288.400000000001,488722.44000000064,0,0,0,0,52.626580613082886,0.1196632590982181,0
1,300.7,311.1,1438,46.6,103,67010.8,10.400000000000034,1,4799.8,696912.3200000023,0,0,0,0,30.8583684365157,0.0716272600336389,0
0,298.9,310.2,1562,42.5,179,66385.0,11.300000000000011,1,7607.5,750150.5000000007,0,0,0,0,36.752940311695525,0.1145966708613337,0
1,297.8,307.3,1315,54.0,180,71010.0,9.5,1,9720.0,674595.0,0,0,0,0,24.351851400891643,0.1368821291734736,0
0,297.2,308.3,1419,39.7,115,56334.3,11.100000000000025,1,4565.5,625310.7300000013,0,0,0,0,35.743072147529666,0.0810429879626194,0
0,295.6,306.2,1426,48.6,124,69303.6,10.599999999999966,1,6026.400000000001,734618.1599999977,0,0,0,0,29.341563182272363,0.0869565216781511,0
1,303.2,311.2,1688,31.9,33,53847.2,8.0,0,1052.7,430777.6,0,0,0,0,52.91535884277872,0.0195497630215937,0
0,297.0,307.9,1479,39.2,151,57976.8,10.899999999999975,1,5919.200000000001,631947.1199999987,0,0,0,0,37.72959087424513,0.1020960107490899,0
0,302.6,310.3,1647,34.2,14,56327.4,7.699999999999989,0,478.80000000000007,433720.9799999994,0,0,0,0,48.15789332871657,0.0085003035771097,0
0,300.3,310.4,1672,29.2,39,48822.4,10.099999999999966,0,1138.8,493106.2399999984,0,0,0,0,57.26027201163452,0.023325358837724,0
0,298.3,308.2,1663,28.4,67,47229.2,9.899999999999975,0,1902.8,467569.0799999989,0,0,0,0,58.5563359663262,0.0402886349727669,0
1,304.0,313.3,1844,27.1,88,49972.4,9.300000000000011,0,2384.8,464743.3200000006,0,0,0,0,68.04427793194546,0.0477223427073089,0
1,300.2,310.6,1983,20.8,83,41246.4,10.400000000000034,0,1726.4,428962.5600000014,0,1,0,0,95.33653387805124,0.0418557740585699,1
2,300.0,309.4,1498,38.5,37,57673.0,9.399999999999975,0,1424.5,542126.1999999987,0,0,0,0,38.9090898984652,0.0246995994494662,0
1,299.5,310.1,1359,61.1,67,83034.90000000001,10.600000000000025,0,4093.7,880169.9400000019,0,0,0,0,22.24222549521726,0.0493009565494474,0
0,299.9,309.4,1322,53.9,33,71255.8,9.5,0,1778.7,676930.1,0,0,0,0,24.526901214714265,0.0249621784985157,0
1,298.6,310.2,1668,31.5,7,52542.0,11.599999999999966,0,220.5,609487.1999999982,0,0,0,0,52.95237927135304,0.0041966426833353,0
0,303.7,312.4,1702,31.2,144,53102.4,8.699999999999989,1,4492.8,461990.8799999994,0,0,0,0,54.55128030284358,0.0846063454262007,0
2,300.7,310.6,1505,40.6,179,61103.0,9.900000000000034,1,7267.400000000001,604919.700000002,0,0,0,0,37.068964604212695,0.1189368769973841,0
1,298.1,308.9,1459,50.3,115,73387.7,10.799999999999956,1,5784.5,792587.1599999967,0,0,0,0,29.005963638052418,0.0788211102955304,0
0,297.7,308.7,1449,40.2,95,58249.8,11.0,0,3819.000000000001,640747.8,0,0,0,0,36.04477522276679,0.065562456821558,0
1,298.2,309.1,1651,28.8,186,47548.8,10.900000000000034,1,5356.8,518281.9200000017,0,0,0,0,57.32638689838934,0.1126589944805215,0
0,299.8,309.8,1542,39.4,155,60754.8,10.0,1,6107.0,607548.0,0,0,0,0,39.13705484423719,0.1005188066793003,0
0,300.1,310.1,1380,52.6,59,72588.0,10.0,0,3103.4,725880.0,0,0,0,0,26.235740946088576,0.0427536231574249,0
1,301.7,310.6,1380,45.8,70,63203.99999999999,8.900000000000034,0,3206.0,562515.6000000021,0,0,0,0,30.13100370893005,0.0507246376444024,0
0,302.7,311.1,1730,28.1,135,48613.0,8.400000000000034,1,3793.5,408349.2000000016,0,0,0,0,61.56583410797743,0.078034682035818,0
0,297.3,308.8,1554,36.1,70,56099.4,11.5,0,2527.0,645143.1,0,0,0,0,43.04709022030221,0.0450450450160585,0
2,303.4,312.3,1522,42.1,62,64076.2,8.900000000000034,0,2610.2000000000003,570278.1800000023,0,0,0,0,36.15201814365753,0.0407358738234324,0
1,303.6,312.3,1698,31.3,100,53147.4,8.699999999999989,0,3130.0,462382.3799999994,0,0,0,0,54.249199544754006,0.058892815041877,0
1,301.4,310.6,1565,36.1,110,56496.5,9.200000000000044,1,3971.0,519767.80000000255,0,0,0,0,43.35179935313575,0.07028753989119,0
0,295.7,306.2,1397,52.0,101,72644.0,10.5,1,5252.0,762762.0,0,0,0,0,26.865384098742616,0.0722977809074461,0
0,300.3,309.9,1527,41.4,2,63217.8,9.599999999999966,0,82.8,606890.8799999978,0,0,0,0,36.884057080095246,0.0013097576939687,0
0,302.9,312.3,1435,47.7,173,68449.5,9.400000000000034,1,8252.1,643425.3000000024,0,0,0,0,30.083856811659185,0.1205574912051864,0
0,298.3,308.3,1597,32.4,69,51742.8,10.0,0,2235.6,517428.0,0,0,0,0,49.29012193549007,0.0432060112440788,0
2,302.2,311.1,1553,34.1,89,52957.3,8.900000000000034,0,3034.9,471319.9700000018,0,0,0,0,45.54252065857711,0.0573084352496404,0
0,300.2,311.5,1500,40.8,17,61199.99999999999,11.300000000000011,0,693.5999999999999,691560.0000000006,0,0,0,0,36.76470498125724,0.0113333333257777,0
0,301.1,311.2,1555,35.3,172,54891.49999999999,10.099999999999966,1,6071.599999999999,554404.149999998,0,0,0,0,44.05099025351303,0.1106109324047518,0
0,302.5,311.1,1499,38.8,135,58161.2,8.600000000000023,1,5238.0,500186.3200000013,0,0,0,0,38.63401962283455,0.0900600399666043,0
2,297.6,309.6,1278,50.4,2,64411.2,12.0,0,100.8,772934.3999999999,0,0,0,0,25.357142354024955,0.0015649452256925,0
1,298.2,308.0,1411,47.2,168,66599.2,9.800000000000011,1,7929.6,652672.1600000007,0,0,0,0,29.89406716326129,0.1190644931828033,0
1,300.5,309.3,1589,34.9,91,55456.1,8.800000000000011,0,3175.9,488013.68000000063,0,0,0,0,45.53008465529844,0.0572687224309196,0
0,303.2,311.4,1349,51.1,9,68933.90000000001,8.199999999999989,0,459.9,565257.9799999993,0,0,0,0,26.39921670451631,0.0066716085940165,0
0,303.7,312.7,1426,45.5,192,64883.0,9.0,1,8736.0,583947.0,0,0,0,0,31.34065865185366,0.1346423561468146,0
1,302.3,311.2,1454,43.8,112,63685.2,8.899999999999977,1,4905.599999999999,566798.2799999985,0,0,0,0,33.196346274056026,0.0770288857792098,0
1,301.0,310.9,1575,34.6,150,54495.0,9.899999999999975,1,5190.0,539500.4999999987,0,0,0,0,45.52022989825925,0.0952380951776266,0
0,299.7,309.2,1326,64.8,71,85924.8,9.5,0,4600.8,816285.6,0,0,0,0,20.462962647176504,0.0535444946805848,0
2,297.7,307.2,1429,44.1,26,63018.9,9.5,0,1146.6,598679.55,0,0,0,0,32.4036273831377,0.0181945416247763,0
2,303.7,312.7,1564,40.2,150,62872.8,9.0,1,6030.0,565855.2000000001,0,0,0,0,38.90547166901812,0.0959079283274245,0
1,299.2,310.4,1395,55.4,76,77283.0,11.199999999999989,0,4210.4,865569.5999999992,0,0,0,0,25.180504960640707,0.0544802866992972,0
0,302.3,311.0,1412,47.0,164,66364.0,8.699999999999989,1,7708.0,577366.7999999992,0,0,0,0,30.04255255228612,0.1161473086996123,0
1,302.4,311.8,1453,42.1,105,61171.3,9.400000000000034,1,4420.5,575010.2200000021,0,0,0,0,34.5130633132289,0.0722642807486137,0
1,300.5,309.8,1566,35.9,204,56219.4,9.300000000000011,2,7323.599999999999,522840.42000000057,0,0,0,0,43.62116870136021,0.1302681991505311,0
1,303.8,312.7,1555,33.4,128,51937.0,8.899999999999977,1,4275.2,462239.2999999988,0,0,0,0,46.556884833626206,0.0823151124872571,0
0,300.6,309.5,1471,49.6,29,72961.6,8.899999999999977,0,1438.4,649358.2399999984,0,0,0,0,29.657257466587552,0.0197144799322131,0
1,296.9,307.8,1544,40.3,150,62223.2,10.900000000000034,1,6045.0,678232.8800000021,0,0,0,0,38.31265413616244,0.0971502590044363,0
1,297.5,308.3,1622,37.2,103,60338.4,10.800000000000011,1,3831.6,651654.7200000007,0,0,0,0,43.60214936553362,0.0635018495292836,0
0,300.5,309.9,1423,47.9,114,68161.7,9.399999999999975,1,5460.599999999999,640719.9799999985,0,0,0,0,29.707723805684264,0.0801124384538914,0
0,297.9,307.8,1665,33.9,102,56443.5,9.900000000000034,1,3457.8,558790.6500000019,0,0,0,0,49.11504279896629,0.0612612612244677,0
0,297.7,309.3,1893,24.6,15,46567.8,11.600000000000025,0,369.0,540186.4800000011,0,0,0,0,76.95121638409688,0.0079239302652277,0
0,302.3,311.6,1488,41.8,75,62198.4,9.300000000000011,0,3135.0,578445.1200000007,0,0,0,0,35.59808527277308,0.0504032257725784,0
0,299.8,309.6,1598,31.0,139,49538.0,9.800000000000011,1,4309.0,485472.40000000055,0,0,0,0,51.54838543392305,0.0869837296076447,0
0,304.0,313.1,1648,35.7,119,58833.600000000006,9.100000000000025,1,4248.3,535385.7600000014,0,0,0,0,46.162463692928185,0.0722087378202616,0
2,302.7,311.1,1418,43.4,130,61541.2,8.400000000000034,1,5642.0,516946.08000000205,0,0,0,0,32.67281030707811,0.0916784202456428,0
1,304.2,313.2,1396,50.5,11,70498.0,9.0,0,555.5,634482.0,0,0,0,0,27.64356380903834,0.0078796561548139,0
0,300.4,309.7,1467,36.9,131,54132.3,9.300000000000011,1,4833.9,503430.3900000006,0,0,0,0,39.75609648357462,0.089297886783028,0
1,297.3,308.6,1431,53.0,160,75843.0,11.300000000000011,1,8480.0,857025.9000000008,0,0,0,0,26.999999490566047,0.1118099230525437,0
0,300.1,309.7,2151,17.5,173,37642.5,9.599999999999966,1,3027.5,361367.9999999987,0,1,0,0,122.91427869061263,0.0804277080053799,1
1,297.6,308.5,1360,48.6,77,66096.0,10.899999999999975,0,3742.2,720446.3999999985,0,0,0,0,27.983538518857237,0.0566176470171929,0
1,300.7,309.6,1568,35.2,82,55193.600000000006,8.900000000000034,0,2886.4,491223.040000002,0,0,0,0,44.54545327995872,0.0522959183339949,0
0,298.0,308.8,1496,44.9,179,67170.4,10.800000000000011,1,8037.099999999999,725440.3200000006,0,0,0,0,33.31848478132551,0.1196524063371307,0
0,298.3,308.5,1538,32.2,173,49523.600000000006,10.199999999999989,1,5570.6,505140.7199999995,0,0,0,0,47.76397367192628,0.1124837450504006,0
0,298.0,309.5,1496,45.8,46,68516.8,11.5,0,2106.8,787943.2000000001,0,0,0,0,32.66375474533287,0.0307486630810503,0
1,297.7,308.2,1720,25.6,174,44032.0,10.5,1,4454.400000000001,462336.0,0,0,0,0,67.18749737548838,0.1011627906388588,0
